"","caseid","Leg_01","Leg_SameRights","Leg_DiscussProposals","Leg_AcceptDecisions","treat_ideol","treat_mod","treat_demo","PercDemnorm","threat","PercIdeol"
"1613",1310585353,1,1,1,1,"right-wing","left/right wing","pro-democratic",NA,NA,4
"1614",1310863045,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","anti-democratic",4,5,3
"1615",1308994363,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","pro-democratic",6,2,4
"1616",1310896403,NA,1,1,NA,"centre","centre","pro-democratic",NA,NA,NA
"1617",1310863049,0.944444444444444,0.833333333333333,1,1,"right-wing","left/right wing","anti-democratic",4,4,5
"1618",1309223047,1,1,1,1,"left-wing","left/right wing","pro-democratic",5,4,2
"1619",1308927387,NA,NA,NA,NA,"centre-left","moderate left/right","pro-democratic",NA,NA,NA
"1620",1310446383,NA,NA,NA,NA,"centre-left","moderate left/right","anti-democratic",NA,NA,NA
"1621",1310672825,0.833333333333333,1,1,0.5,"centre-left","moderate left/right","pro-democratic",3,3,1
"1622",1306423691,NA,0.5,NA,NA,"centre-left","moderate left/right","anti-democratic",NA,4,1
"1623",1310911657,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","anti-democratic",4,2,4
"1624",1310879033,1,1,1,1,"centre-left","moderate left/right","pro-democratic",7,2,2
"1625",1308487885,0.722222222222222,0.833333333333333,0.666666666666667,0.666666666666667,"control","control","control",5,2,NA
"1626",1308195051,1,1,1,1,"centre","centre","anti-democratic",3,5,4
"1627",1310770411,1,1,1,1,"centre-left","moderate left/right","pro-democratic",4,4,3
"1628",1310932357,0.5,0.666666666666667,0.5,0.333333333333333,"centre-right","moderate left/right","pro-democratic",5,3,NA
"1629",1308830465,1,1,1,1,"centre-left","moderate left/right","anti-democratic",NA,NA,5
"1630",1309322087,1,1,1,1,"left-wing","left/right wing","anti-democratic",6,3,5
"1631",1310878989,1,1,1,1,"control","control","control",7,1,5
"1632",1310947205,NA,NA,NA,NA,"centre","centre","pro-democratic",NA,NA,NA
"1633",1310946503,1,1,1,1,"right-wing","left/right wing","pro-democratic",4,4,NA
"1634",1310948673,1,1,1,1,"control","control","control",7,1,3
"1635",1310947951,1,1,1,1,"right-wing","left/right wing","anti-democratic",NA,1,5
"1636",1310952357,1,1,1,1,"centre-right","moderate left/right","pro-democratic",5,4,5
"1637",1310954817,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"right-wing","left/right wing","pro-democratic",3,5,5
"1638",1310528049,0.5,0.5,0.5,0.5,"left-wing","left/right wing","pro-democratic",7,1,3
"1639",1310808205,1,1,1,1,"centre-left","moderate left/right","pro-democratic",6,3,2
"1640",1310968165,0.555555555555556,0.5,0.666666666666667,0.5,"centre","centre","pro-democratic",3,4,1
"1641",1308195151,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"left-wing","left/right wing","anti-democratic",2,4,5
"1642",1310528347,1,1,1,1,"right-wing","left/right wing","anti-democratic",1,5,5
"1643",1310973805,0.666666666666667,0.5,1,0.5,"centre-left","moderate left/right","anti-democratic",4,1,NA
"1644",1310465563,1,1,1,1,"centre-left","moderate left/right","anti-democratic",4,4,1
"1645",1310954947,1,1,1,1,"control","control","control",6,5,3
"1646",1310954771,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","pro-democratic",5,3,3
"1647",1310510779,NA,NA,NA,NA,"left-wing","left/right wing","pro-democratic",4,4,3
"1648",1310353997,1,1,1,1,"centre","centre","anti-democratic",4,NA,NA
"1649",1310528457,0.777777777777778,0.5,1,0.833333333333333,"centre-left","moderate left/right","pro-democratic",4,NA,3
"1650",1309349661,0.944444444444444,1,0.833333333333333,1,"centre-right","moderate left/right","pro-democratic",5,1,3
"1651",1310446105,NA,NA,NA,NA,"centre-left","moderate left/right","pro-democratic",NA,4,NA
"1652",1310974115,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,NA,5
"1653",1310510777,1,1,1,1,"centre-right","moderate left/right","pro-democratic",6,3,4
"1654",1310405653,1,1,1,1,"left-wing","left/right wing","pro-democratic",3,6,1
"1655",1310779051,1,1,1,1,"left-wing","left/right wing","pro-democratic",NA,NA,NA
"1656",1310947223,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","anti-democratic",NA,4,NA
"1657",1310947071,1,1,1,1,"centre-right","moderate left/right","anti-democratic",3,5,NA
"1658",1310863407,1,1,1,1,"centre-left","moderate left/right","anti-democratic",1,6,4
"1659",1309033677,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-right","moderate left/right","pro-democratic",5,3,3
"1660",1310353957,0.833333333333333,1,1,0.5,"right-wing","left/right wing","pro-democratic",7,4,4
"1661",1310570579,1,1,1,1,"control","control","control",NA,NA,NA
"1662",1310343063,0.5,0.333333333333333,0.666666666666667,0.5,"right-wing","left/right wing","anti-democratic",3,6,5
"1663",1310770257,1,1,1,1,"right-wing","left/right wing","anti-democratic",2,2,5
"1664",1310954819,1,1,1,1,"centre","centre","pro-democratic",NA,NA,NA
"1665",1310510809,0.166666666666667,0.166666666666667,0.166666666666667,0.166666666666667,"centre","centre","anti-democratic",3,6,1
"1666",1310947179,1,1,1,1,"left-wing","left/right wing","anti-democratic",4,4,1
"1667",1310955017,1,1,1,1,"centre-right","moderate left/right","pro-democratic",7,1,NA
"1668",1309129217,0.555555555555556,0.5,0.5,0.666666666666667,"left-wing","left/right wing","anti-democratic",NA,3,3
"1669",1310717795,NA,NA,NA,NA,"control","control","control",NA,NA,NA
"1670",1310955007,1,1,1,1,"centre-right","moderate left/right","pro-democratic",NA,NA,NA
"1671",1310984617,0.944444444444444,1,1,0.833333333333333,"centre","centre","pro-democratic",6,2,3
"1672",1309033933,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","pro-democratic",5,2,1
"1673",1310673243,NA,NA,NA,NA,"centre-left","moderate left/right","anti-democratic",NA,NA,NA
"1674",1308704565,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",7,1,5
"1675",1311034329,1,1,1,1,"left-wing","left/right wing","pro-democratic",5,1,1
"1676",1308797439,1,1,1,1,"control","control","control",5,3,5
"1677",1311034681,NA,NA,NA,NA,"centre","centre","anti-democratic",NA,NA,NA
"1678",1307071735,1,1,1,1,"left-wing","left/right wing","anti-democratic",6,1,1
"1679",1310909525,0.777777777777778,0.833333333333333,0.833333333333333,0.666666666666667,"centre","centre","pro-democratic",3,5,4
"1680",1310570563,1,1,1,1,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"1681",1310947353,NA,NA,NA,NA,"right-wing","left/right wing","pro-democratic",3,5,5
"1682",1310570531,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"control","control","control",4,4,NA
"1683",1310684899,1,1,1,1,"centre-right","moderate left/right","pro-democratic",3,5,5
"1684",1310510725,0.722222222222222,0.666666666666667,0.833333333333333,0.666666666666667,"centre-left","moderate left/right","pro-democratic",3,6,1
"1685",1311059455,0.944444444444444,1,1,0.833333333333333,"centre","centre","anti-democratic",2,4,4
"1686",1311034151,0.555555555555556,0.333333333333333,1,0.333333333333333,"centre-right","moderate left/right","pro-democratic",NA,4,NA
"1687",1310465519,1,1,1,1,"centre-right","moderate left/right","anti-democratic",7,1,3
"1688",1310778835,1,1,1,1,"left-wing","left/right wing","anti-democratic",2,3,1
"1689",1310984675,1,1,1,1,"centre-left","moderate left/right","pro-democratic",5,2,2
"1690",1310465569,0,0,0,0,"right-wing","left/right wing","pro-democratic",4,3,3
"1691",1311034611,1,1,1,1,"centre-left","moderate left/right","anti-democratic",3,NA,1
"1692",1311061503,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","pro-democratic",4,4,NA
"1693",1308345765,0,0,0,0,"right-wing","left/right wing","anti-democratic",7,1,5
"1694",1311054473,NA,NA,NA,NA,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"1695",1310954763,1,1,1,1,"centre-right","moderate left/right","pro-democratic",4,NA,4
"1696",1308894323,0.611111111111111,0.666666666666667,0.666666666666667,0.5,"centre-left","moderate left/right","pro-democratic",5,3,3
"1697",1309322205,NA,0.833333333333333,0.833333333333333,NA,"centre","centre","anti-democratic",6,2,3
"1698",1311034399,1,1,1,1,"left-wing","left/right wing","pro-democratic",NA,NA,NA
"1699",1311034315,0.666666666666667,0.666666666666667,0.833333333333333,0.5,"centre-right","moderate left/right","pro-democratic",4,3,4
"1700",1311061401,0.722222222222222,0.666666666666667,0.833333333333333,0.666666666666667,"control","control","control",3,3,2
"1701",1311075385,NA,NA,NA,NA,"centre-left","moderate left/right","pro-democratic",NA,NA,NA
"1702",1310510621,1,1,1,1,"centre-left","moderate left/right","anti-democratic",NA,NA,4
"1703",1310585421,NA,NA,NA,NA,"centre","centre","pro-democratic",NA,NA,NA
"1704",1310879193,0,0,0,0,"centre-left","moderate left/right","pro-democratic",5,1,4
"1705",1311078575,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre-right","moderate left/right","anti-democratic",NA,2,4
"1706",1311071309,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,2,1
"1707",1310954765,0.666666666666667,0.833333333333333,0.833333333333333,0.333333333333333,"centre","centre","anti-democratic",3,2,2
"1708",1310354231,NA,0.5,0.5,NA,"left-wing","left/right wing","anti-democratic",NA,NA,NA
"1709",1310570571,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"left-wing","left/right wing","anti-democratic",4,4,NA
"1710",1311079235,1,1,1,1,"right-wing","left/right wing","anti-democratic",2,6,5
"1711",1310947397,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"control","control","control",NA,3,NA
"1712",1310947249,1,1,1,1,"centre","centre","pro-democratic",6,2,3
"1713",1310984723,1,1,1,1,"right-wing","left/right wing","pro-democratic",7,2,4
"1714",1310394789,NA,NA,NA,NA,"control","control","control",NA,NA,NA
"1715",1311054387,0.888888888888889,1,0.833333333333333,0.833333333333333,"centre-left","moderate left/right","anti-democratic",7,1,4
"1716",1301350557,0.333333333333333,0.166666666666667,0.333333333333333,0.5,"centre-left","moderate left/right","pro-democratic",5,4,4
"1717",1310684309,1,1,1,1,"centre","centre","anti-democratic",4,3,4
"1718",1310947383,1,1,1,1,"left-wing","left/right wing","pro-democratic",7,1,3
"1719",1310571033,1,1,1,1,"left-wing","left/right wing","pro-democratic",4,4,4
"1720",1310623657,0.888888888888889,1,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",NA,NA,NA
"1721",1308976739,1,1,1,1,"left-wing","left/right wing","anti-democratic",6,1,1
"1722",1311122921,0.777777777777778,0.833333333333333,0.833333333333333,0.666666666666667,"right-wing","left/right wing","anti-democratic",5,3,5
"1723",1311054365,0.722222222222222,0.833333333333333,0.666666666666667,0.666666666666667,"centre-right","moderate left/right","pro-democratic",5,2,NA
"1724",1308940441,NA,NA,NA,NA,"centre","centre","pro-democratic",1,1,5
"1725",1311034579,1,1,1,1,"centre-right","moderate left/right","anti-democratic",5,5,4
"1726",1310954967,1,1,1,1,"centre-left","moderate left/right","anti-democratic",5,2,2
"1727",1310343065,0.944444444444444,1,0.833333333333333,1,"centre-right","moderate left/right","pro-democratic",7,2,4
"1728",1310863279,1,1,1,1,"control","control","control",NA,1,NA
"1729",1310511067,1,1,1,1,"centre","centre","anti-democratic",NA,NA,NA
"1730",1311034133,1,1,1,1,"centre-left","moderate left/right","anti-democratic",7,2,1
"1731",1311033865,1,1,1,1,"centre","centre","pro-democratic",3,4,3
"1732",1311144275,0.5,0.5,0.5,0.5,"centre-right","moderate left/right","anti-democratic",6,4,2
"1733",1308469167,NA,0.833333333333333,0.833333333333333,NA,"right-wing","left/right wing","anti-democratic",4,4,5
"1734",1311124181,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,"centre-left","moderate left/right","pro-democratic",4,4,2
"1735",1311144405,1,1,1,1,"left-wing","left/right wing","anti-democratic",3,5,5
"1736",1311144735,1,1,1,1,"control","control","control",4,4,4
"1737",1311144409,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",NA,NA,NA
"1738",1310863583,0.5,0.5,0.5,0.5,"centre","centre","pro-democratic",NA,4,NA
"1739",1311152185,NA,NA,NA,NA,"centre-right","moderate left/right","anti-democratic",NA,NA,NA
"1740",1309222933,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"centre","centre","anti-democratic",3,3,3
"1741",1311056943,1,1,1,1,"centre-left","moderate left/right","anti-democratic",1,5,5
"1742",1310947189,1,1,1,1,"centre-right","moderate left/right","pro-democratic",NA,NA,4
"1743",1311147905,1,1,1,1,"left-wing","left/right wing","anti-democratic",2,1,1
"1744",1311034613,0.5,0.5,0.5,0.5,"centre-left","moderate left/right","pro-democratic",4,3,NA
"1745",1310778953,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","anti-democratic",3,5,4
"1746",1308576673,NA,NA,0.666666666666667,0.666666666666667,"control","control","control",3,NA,3
"1747",1311157887,1,1,1,1,"centre-right","moderate left/right","pro-democratic",2,5,4
"1748",1310917125,1,1,1,1,"centre-left","moderate left/right","pro-democratic",7,1,3
"1749",1311114859,1,1,1,1,"centre","centre","anti-democratic",4,7,4
"1750",1311033857,0.777777777777778,0.833333333333333,0.833333333333333,0.666666666666667,"centre-right","moderate left/right","pro-democratic",4,4,4
"1751",1310947173,1,1,1,1,"left-wing","left/right wing","pro-democratic",NA,1,1
"1752",1308605057,1,1,1,1,"right-wing","left/right wing","anti-democratic",4,3,1
"1753",1310778907,1,1,1,1,"centre-left","moderate left/right","anti-democratic",5,3,1
"1754",1310770331,0.666666666666667,1,1,0,"left-wing","left/right wing","pro-democratic",5,4,2
"1755",1311034789,1,1,1,1,"centre","centre","pro-democratic",NA,NA,NA
"1756",1310343079,0.555555555555556,0.5,0.5,0.666666666666667,"left-wing","left/right wing","anti-democratic",5,4,NA
"1757",1310465515,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"left-wing","left/right wing","pro-democratic",4,4,4
"1758",1310673013,0.833333333333333,0.833333333333333,1,0.666666666666667,"centre-right","moderate left/right","anti-democratic",6,2,4
"1759",1310585627,NA,NA,NA,NA,"left-wing","left/right wing","anti-democratic",NA,NA,NA
"1760",1310989679,1,1,1,1,"centre","centre","anti-democratic",NA,4,NA
"1761",1310954801,1,1,1,1,"left-wing","left/right wing","anti-democratic",1,1,4
"1762",1311034533,1,1,1,1,"right-wing","left/right wing","pro-democratic",5,3,4
"1763",1311127851,1,1,1,1,"centre-right","moderate left/right","anti-democratic",NA,7,NA
"1764",1310984851,1,1,1,1,"right-wing","left/right wing","anti-democratic",NA,NA,5
"1765",1311166241,0.5,0.5,0.5,0.5,"control","control","control",4,NA,3
"1766",1311165521,0.722222222222222,0.5,0.833333333333333,0.833333333333333,"left-wing","left/right wing","pro-democratic",4,5,2
"1767",1311181747,0.166666666666667,0,0.166666666666667,0.333333333333333,"centre-right","moderate left/right","anti-democratic",4,2,1
"1768",1311084673,NA,0.833333333333333,NA,NA,"centre","centre","anti-democratic",NA,NA,3
"1769",1311186653,NA,NA,NA,NA,"centre-left","moderate left/right","anti-democratic",NA,NA,NA
"1770",1311181883,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"right-wing","left/right wing","pro-democratic",5,1,5
"1771",1311186059,0.611111111111111,0.833333333333333,0.5,0.5,"centre","centre","pro-democratic",4,4,NA
"1772",1310984659,1,1,1,1,"centre-left","moderate left/right","pro-democratic",4,3,1
"1773",1311004051,NA,NA,NA,NA,"left-wing","left/right wing","anti-democratic",NA,NA,NA
"1774",1310954881,1,1,1,1,"centre","centre","anti-democratic",NA,NA,NA
"1775",1311114627,0.5,0.333333333333333,0.666666666666667,0.5,"right-wing","left/right wing","pro-democratic",4,3,4
"1776",1306423793,1,1,1,1,"left-wing","left/right wing","anti-democratic",2,6,1
"1777",1311114781,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,"left-wing","left/right wing","pro-democratic",5,3,NA
"1778",1311114693,1,1,1,1,"centre","centre","pro-democratic",7,1,3
"1779",1311074391,NA,NA,NA,NA,"right-wing","left/right wing","anti-democratic",NA,NA,NA
"1780",1310863209,1,1,1,1,"centre-right","moderate left/right","anti-democratic",6,2,4
"1781",1311114831,0.5,0.5,0.5,0.5,"centre","centre","pro-democratic",4,4,3
"1782",1311114515,1,1,1,1,"right-wing","left/right wing","anti-democratic",1,7,5
"1783",1311181919,0.888888888888889,0.833333333333333,1,0.833333333333333,"control","control","control",7,2,4
"1784",1308976925,1,1,1,1,"centre-left","moderate left/right","pro-democratic",6,1,2
"1785",1311114541,1,1,1,1,"centre-left","moderate left/right","pro-democratic",1,5,NA
"1786",1309222927,NA,NA,NA,NA,"centre","centre","anti-democratic",NA,NA,NA
